a,b,k_signed,d_signed,k_absmax,d_absmax,overlap_days,a_name,b_name
sse/880437,sse/880459,60,0.05648859676883722,60,0.05648859676883722,4750,sse/880437 通用机械,sse/880459 运输服务
sse/880437,sse/880464,60,0.019266941433017437,60,0.019266941433017437,4750,sse/880437 通用机械,sse/880464 仓储物流
sse/880437,sse/880465,60,0.004110989445330948,37,0.004488684897566708,4750,sse/880437 通用机械,sse/880465 交通设施
sse/880437,sse/880471,1,-0.0009124912711672151,60,0.02585758210348288,4750,sse/880437 通用机械,sse/880471 银行
sse/880437,sse/880472,1,-0.002529845069782266,60,0.08847851180347216,4750,sse/880437 通用机械,sse/880472 证券
sse/880437,sse/880474,1,-0.000844250410459102,43,0.020032247441700513,4750,sse/880437 通用机械,sse/880474 多元金融
sse/880437,sse/880476,60,0.031331888302497446,60,0.031331888302497446,4750,sse/880437 通用机械,sse/880476 建筑
sse/880437,sse/880482,1,-0.000690039769286499,42,0.010043258628593399,4750,sse/880437 通用机械,sse/880482 房地产
sse/880437,sse/880489,60,0.020210300808853443,60,0.020210300808853443,4750,sse/880437 通用机械,sse/880489 IT设备
sse/880437,sse/880490,6,0.0015844768193441494,60,0.025308359778438816,4750,sse/880437 通用机械,sse/880490 通信设备
sse/880437,sse/880491,7,0.003679435602307324,60,0.01663489247270722,4750,sse/880437 通用机械,sse/880491 半导体
sse/880437,sse/880492,6,0.0011971511961952341,60,0.008671308254133092,4750,sse/880437 通用机械,sse/880492 元器件
sse/880437,sse/880493,1,-0.0018278054830264123,60,0.03568142886761183,4750,sse/880437 通用机械,sse/880493 软件服务
sse/880437,sse/880494,1,-0.0015522956711897518,60,0.017081937061542374,4750,sse/880437 通用机械,sse/880494 互联网
sse/880437,sse/880497,60,0.04891136142653674,60,0.04891136142653674,4750,sse/880437 通用机械,sse/880497 综合类
sse/880437,sse/880532,60,0.01246453118277413,60,0.01246453118277413,4750,sse/880437 通用机械,sse/880532 整体上市
sse/880437,sse/880538,60,0.007908358505255397,60,0.007908358505255397,4750,sse/880437 通用机械,sse/880538 参股金融
sse/880437,sse/880539,60,0.015860996737380728,60,0.015860996737380728,4750,sse/880437 通用机械,sse/880539 股权激励
sse/880437,sse/880801,60,0.012457719202000228,60,0.012457719202000228,4750,sse/880437 通用机械,sse/880801 基金重仓
sse/880437,sse/880802,60,0.019212422255621364,60,0.019212422255621364,4750,sse/880437 通用机械,sse/880802 QFII重仓
sse/880437,sse/880803,60,0.015513887903870649,60,0.015513887903870649,4750,sse/880437 通用机械,sse/880803 券商重仓
sse/880437,sse/880804,1,-0.0009694990314768059,60,0.02802331908018596,4750,sse/880437 通用机械,sse/880804 信托重仓
sse/880437,sse/880805,1,-0.0006948073726664727,46,0.011077046530644896,4750,sse/880437 通用机械,sse/880805 保险重仓
sse/880437,sse/880806,1,-0.0007448659965098026,60,0.012074520856962256,4750,sse/880437 通用机械,sse/880806 社保重仓
sse/880437,sse/880821,57,0.002974769103479713,57,0.002974769103479713,4750,sse/880437 通用机械,sse/880821 大盘股
sse/880437,sse/880823,1,-0.000740118033709436,60,0.04875276280750507,4750,sse/880437 通用机械,sse/880823 微盘股
sse/880437,sse/880824,60,0.01276889533914824,60,0.01276889533914824,4750,sse/880437 通用机械,sse/880824 高市盈率
sse/880437,sse/880826,1,-0.0005109177958820821,60,0.011149557526080156,4750,sse/880437 通用机械,sse/880826 低市盈率
sse/880437,sse/880827,60,0.03079425755963483,60,0.03079425755963483,4750,sse/880437 通用机械,sse/880827 高市净率
sse/880437,sse/880829,1,-0.0007847297934596709,60,0.02625852540842788,4750,sse/880437 通用机械,sse/880829 低市净率
sse/880437,sse/880833,60,0.0030502974873536925,60,0.0030502974873536925,4750,sse/880437 通用机械,sse/880833 亏损股
sse/880437,sse/880834,60,0.03709866123527744,60,0.03709866123527744,4750,sse/880437 通用机械,sse/880834 微利股
sse/880437,sse/880835,60,0.018465158761941436,60,0.018465158761941436,4750,sse/880437 通用机械,sse/880835 绩优股
sse/880437,sse/880836,48,0.034501623949443117,48,0.034501623949443117,4436,sse/880437 通用机械,sse/880836 配股股
sse/880437,sse/880837,1,-0.0008520658020493843,21,0.01015733093004112,4750,sse/880437 通用机械,sse/880837 活跃股
sse/880437,szse/399001,60,0.038433826341223054,60,0.038433826341223054,4750,sse/880437 通用机械,szse/399001 深证成指
sse/880437,szse/399101,60,0.03252726650224369,60,0.03252726650224369,4750,sse/880437 通用机械,szse/399101 中小板综指
sse/880437,szse/399300,60,0.017931462342586135,60,0.017931462342586135,4750,sse/880437 通用机械,szse/399300 沪深300
sse/880437,szse/399481,1,-0.001629481009295053,60,0.08653675406747346,4750,sse/880437 通用机械,szse/399481 企债指数
sse/880437,sse/880473,1,-0.0015723319721908657,60,0.050642127382855784,4738,sse/880437 通用机械,sse/880473 保险
sse/880437,sse/880447,1,-0.0008679401216176164,60,0.0213959435700517,4393,sse/880437 通用机械,sse/880447 工程机械
sse/880437,szse/399102,60,0.00810665381749387,60,0.00810665381749387,3921,sse/880437 通用机械,szse/399102 创业板综
sse/880437,sse/880543,1,-0.0006519657306678361,60,0.024783599908786202,3585,sse/880437 通用机械,sse/880543 外资背景
sse/880437,sse/880562,1,-0.0012480336450624296,42,0.020474655665139285,3414,sse/880437 通用机械,sse/880562 高校背景
sse/880437,sse/880565,60,0.020340340563158588,60,0.020340340563158588,3414,sse/880437 通用机械,sse/880565 送转潜力
sse/880437,sse/880842,60,0.011200835684441524,60,0.011200835684441524,3227,sse/880437 通用机械,sse/880842 业绩预升
sse/880437,sse/880843,55,0.039197119706154915,55,0.039197119706154915,3086,sse/880437 通用机械,sse/880843 业绩预降
sse/880437,sse/880573,60,0.06750779926148837,60,0.06750779926148837,3350,sse/880437 通用机械,sse/880573 摘帽
sse/880437,sse/880576,60,0.06214399907272844,60,0.06214399907272844,3335,sse/880437 通用机械,sse/880576 重组股
sse/880437,sse/880807,1,-0.0014546122992711297,44,0.011122863158375407,3314,sse/880437 通用机械,sse/880807 股东增持
sse/880437,sse/880808,30,0.005025062434475314,30,0.005025062434475314,3314,sse/880437 通用机械,sse/880808 股东减持
sse/880437,sse/880809,60,0.04536780829209042,60,0.04536780829209042,3314,sse/880437 通用机械,sse/880809 基金独门
sse/880437,sse/880844,6,0.005963157988210566,60,0.04660063793369773,2992,sse/880437 通用机械,sse/880844 预计扭亏
sse/880437,sse/880845,1,-0.00047863895167532533,60,0.02222553652009218,3312,sse/880437 通用机械,sse/880845 高股息股
sse/880437,sse/880846,60,0.009761880850089888,60,0.009761880850089888,3221,sse/880437 通用机械,sse/880846 破净资产
sse/880437,sse/880847,58,0.0003071736615456455,24,0.00483802059551619,3306,sse/880437 通用机械,sse/880847 行业龙头
sse/880437,sse/880848,60,0.024208048288258288,60,0.024208048288258288,3092,sse/880437 通用机械,sse/880848 被举牌
sse/880437,sse/880849,1,-0.0002505520242684911,60,0.012127681563192216,3092,sse/880437 通用机械,sse/880849 回购计划
sse/880437,sse/880850,60,0.04477210589779301,60,0.04477210589779301,3092,sse/880437 通用机械,sse/880850 定增预案
sse/880437,sse/880851,1,-0.002142148715935816,46,0.017975388474307873,2810,sse/880437 通用机械,sse/880851 已高送转
sse/880437,sse/880852,1,-0.0011335275216187712,60,0.04469678875222749,2935,sse/880437 通用机械,sse/880852 参股新股
sse/880437,sse/880853,1,-0.0016587735287186822,60,0.017855656961783595,2737,sse/880437 通用机械,sse/880853 中字头
sse/880437,sse/880854,1,-0.0021470896744662515,60,0.12957379654132575,2264,sse/880437 通用机械,sse/880854 预高送转
sse/880437,sse/880856,1,-0.0018811392605152244,60,0.05252215200453117,2660,sse/880437 通用机械,sse/880856 定增股
sse/880437,sse/880857,1,-0.00274335158908412,60,0.07499400527699818,2660,sse/880437 通用机械,sse/880857 证金汇金持股
sse/880437,sse/880858,60,0.06143401704649898,60,0.06143401704649898,2575,sse/880437 通用机械,sse/880858 国开持股
sse/880437,sse/880859,1,-0.0004938660746057755,39,0.009861208089566698,2532,sse/880437 通用机械,sse/880859 员工持股
sse/880437,sse/880860,60,0.049336655900290016,60,0.049336655900290016,2532,sse/880437 通用机械,sse/880860 扣非亏损
sse/880437,sse/880861,60,0.05533472190462732,60,0.05533472190462732,2532,sse/880437 通用机械,sse/880861 连续亏损
sse/880437,sse/880863,1,-0.001986285950970057,60,0.07020350958731195,2414,sse/880437 通用机械,sse/880863 昨日涨停
sse/880437,sse/880864,1,-0.0029144913638756292,60,0.06559892639162124,2414,sse/880437 通用机械,sse/880864 昨日振荡
sse/880437,sse/880865,60,0.05486438162426177,60,0.05486438162426177,2389,sse/880437 通用机械,sse/880865 近期新高
sse/880437,sse/880866,1,-0.00400296024670338,60,0.23575291679983,2353,sse/880437 通用机械,sse/880866 近期新低
sse/880437,sse/880867,1,-0.0027841966826290393,60,0.17662396178598852,2389,sse/880437 通用机械,sse/880867 昨高换手
sse/880437,sse/880868,1,-0.0006714398427765111,60,0.04804462352271288,2389,sse/880437 通用机械,sse/880868 高贝塔值
sse/880437,sse/880869,60,0.02098525115884986,60,0.02098525115884986,2379,sse/880437 通用机械,sse/880869 股权转让
sse/880437,sse/880947,60,-9.245128480606102e-05,23,0.01172094655255207,2376,sse/880437 通用机械,sse/880947 债转股AMC
sse/880437,sse/880870,1,-0.0019581853665592286,60,0.05479755653652296,2366,sse/880437 通用机械,sse/880870 两年新股
sse/880437,sse/880871,1,-0.0012510456105899737,60,0.03434435037324979,2366,sse/880437 通用机械,sse/880871 股权分散
sse/880437,sse/880872,1,-0.002345323113188913,40,0.05357233176782028,2289,sse/880437 通用机械,sse/880872 近期复牌
sse/880437,sse/880873,60,0.08566580041933125,60,0.08566580041933125,2289,sse/880437 通用机械,sse/880873 个人持股
sse/880437,sse/880874,40,0.11868568705030386,40,0.11868568705030386,2289,sse/880437 通用机械,sse/880874 昨曾涨停
sse/880437,sse/880875,1,-0.0018655051915880128,60,0.09935831980243193,2289,sse/880437 通用机械,sse/880875 中小银行
sse/880437,sse/880876,60,0.012003257032513481,60,0.012003257032513481,2289,sse/880437 通用机械,sse/880876 户数增加
sse/880437,sse/880877,60,0.051708265352016225,60,0.051708265352016225,2289,sse/880437 通用机械,sse/880877 户数减少
sse/880437,sse/880878,60,0.042923823200136046,60,0.042923823200136046,2275,sse/880437 通用机械,sse/880878 百元股
sse/880437,sse/880879,1,-0.0006894314561796122,46,0.03875427202150139,2275,sse/880437 通用机械,sse/880879 低价股
sse/880437,sse/880880,60,0.11660515608056532,60,0.11660515608056532,2215,sse/880437 通用机械,sse/880880 近期强势
sse/880437,sse/880881,60,0.11869959325996944,60,0.11869959325996944,2197,sse/880437 通用机械,sse/880881 近期弱势
sse/880437,sse/880882,60,0.13300483351455433,60,0.13300483351455433,2215,sse/880437 通用机械,sse/880882 久不分红
sse/880437,sse/880883,1,-0.0014695109574697218,60,0.055297502737479576,2208,sse/880437 通用机械,sse/880883 MSCI成份
sse/880437,sse/880884,60,0.15625161308294178,60,0.15625161308294178,2175,sse/880437 通用机械,sse/880884 最近异动
sse/880437,sse/880885,55,0.02436122524118664,55,0.02436122524118664,2157,sse/880437 通用机械,sse/880885 近端次新
sse/880437,sse/880886,60,0.08808192181773575,60,0.08808192181773575,2128,sse/880437 通用机械,sse/880886 昨日较强
sse/880437,sse/880887,60,0.060036431645674966,60,0.060036431645674966,2083,sse/880437 通用机械,sse/880887 次新超跌
sse/880437,sse/880889,1,-0.002082768652535427,60,0.12219985520154963,2019,sse/880437 通用机械,sse/880889 不活跃股
sse/880437,sse/880890,1,-0.004917042282929218,60,0.07103896607271953,1878,sse/880437 通用机械,sse/880890 配股预案
sse/880437,sse/880891,1,-0.001181100143546443,60,0.06123508328022498,2038,sse/880437 通用机械,sse/880891 破发行价
sse/880437,sse/880892,60,0.2586286660173303,60,0.2586286660173303,2035,sse/880437 通用机械,sse/880892 高质押股
sse/880437,sse/880893,1,-0.0023097068664260645,60,0.08625622659022736,1997,sse/880437 通用机械,sse/880893 送转超跌
sse/880437,sse/880894,60,0.004281254764134768,14,0.007840012812490693,1997,sse/880437 通用机械,sse/880894 养老金持股
sse/880437,sse/880810,1,-0.005119526221305071,60,0.2727909266996641,1540,sse/880437 通用机械,sse/880810 陆股通增
sse/880437,sse/880811,1,-0.0035443384612021678,60,0.20268444332470337,1540,sse/880437 通用机械,sse/880811 陆股通减
sse/880437,sse/880895,1,-0.00295389697201609,60,0.10414126164924287,1989,sse/880437 通用机械,sse/880895 持续增长
sse/880437,sse/880896,1,-0.00013908678732110769,60,0.032499160683815864,1989,sse/880437 通用机械,sse/880896 风险提示
sse/880437,sse/880897,27,0.0020567154214464756,60,0.0056511284264936235,1988,sse/880437 通用机械,sse/880897 即将解禁
sse/880437,sse/880812,1,-0.002861881644404124,60,0.09200985575596682,1974,sse/880437 通用机械,sse/880812 昨日连板
sse/880437,sse/880813,1,-0.0012487045755789072,60,0.09380630334963502,1967,sse/880437 通用机械,sse/880813 重组预案
sse/880437,sse/880559,1,5.376693632763718e-05,60,0.01895878829577835,1878,sse/880437 通用机械,sse/880559 要约收购
sse/880437,sse/880702,60,0.014378627618576445,60,0.014378627618576445,1878,sse/880437 通用机械,sse/880702 壳资源
sse/880437,sse/880814,59,0.02634518941647579,59,0.02634518941647579,1835,sse/880437 通用机械,sse/880814 拟增持
sse/880437,sse/880815,60,0.04919574622131623,60,0.04919574622131623,1834,sse/880437 通用机械,sse/880815 拟减持
sse/880437,sse/880817,60,0.07585269008915052,60,0.07585269008915052,1820,sse/880437 通用机械,sse/880817 商誉减值
sse/880437,sse/880816,58,0.002120191428120144,12,0.006792153718993554,1819,sse/880437 通用机械,sse/880816 密集调研
sse/880437,sse/880708,6,0.00144937782837673,60,0.033577290845687946,1762,sse/880437 通用机械,sse/880708 台资背景
sse/880437,sse/880771,1,-0.0016861711672891966,43,0.01632432840723086,1747,sse/880437 通用机械,sse/880771 MSCI中盘
sse/880437,sse/880772,60,0.40286347457047733,60,0.40286347457047733,1038,sse/880437 通用机械,sse/880772 最近闪拉
sse/880437,sse/880773,60,0.12462313691293705,60,0.12462313691293705,983,sse/880437 通用机械,sse/880773 最近闪跌
sse/880437,sse/880774,1,-0.002381122615414122,60,0.1101535938401895,1723,sse/880437 通用机械,sse/880774 昨日首板
sse/880437,sse/880778,1,-0.00394260863929341,60,0.09770224458377086,1486,sse/880437 通用机械,sse/880778 次新预增
sse/880437,sse/880779,60,0.07312887241750121,60,0.07312887241750121,1682,sse/880437 通用机械,sse/880779 高融资盘
sse/880437,sse/880780,22,0.0018583081901363263,60,0.007909115785596055,1682,sse/880437 通用机械,sse/880780 融资增加
sse/880437,sse/880781,60,0.022449247034015962,60,0.022449247034015962,1678,sse/880437 通用机械,sse/880781 QFII新进
sse/880437,sse/880782,1,-0.0011002448078067384,43,0.023164554880734295,1678,sse/880437 通用机械,sse/880782 保险新进
sse/880437,sse/880783,60,0.018354669444080374,60,0.018354669444080374,1678,sse/880437 通用机械,sse/880783 社保新进
sse/880437,sse/880784,1,-0.0038002293154349998,60,0.24099779207476268,1651,sse/880437 通用机械,sse/880784 昨日较弱
sse/880437,sse/880785,60,0.02143476395106536,18,0.08057610325677622,1659,sse/880437 通用机械,sse/880785 最近多板
sse/880437,sse/880786,6,0.0022079904501793868,28,0.0063244217743844144,1648,sse/880437 通用机械,sse/880786 海外业务
sse/880437,sse/880787,1,-0.001943715563822404,60,0.10520409867288281,1648,sse/880437 通用机械,sse/880787 高商誉
sse/880437,sse/880790,1,-0.0031415596204377727,60,0.11857547112469,1648,sse/880437 通用机械,sse/880790 高负债率
sse/880437,sse/880970,1,-0.0013361398518869638,43,0.03324836875215387,1600,sse/880437 通用机械,sse/880970 分拆上市预期
sse/880437,sse/880792,60,0.09045825847359182,60,0.09045825847359182,1589,sse/880437 通用机械,sse/880792 基金增仓
sse/880437,sse/880793,60,0.07499046611037641,60,0.07499046611037641,1589,sse/880437 通用机械,sse/880793 基金减仓
sse/880437,sse/880770,5,0.0007336722446261712,60,0.03913248679771464,1521,sse/880437 通用机械,sse/880770 昨日上榜
sse/880437,sse/880769,1,-0.0015022007557004002,60,0.06218059742128035,1435,sse/880437 通用机械,sse/880769 股权集中
sse/880437,sse/880789,60,0.14397185067721496,60,0.14397185067721496,1354,sse/880437 通用机械,sse/880789 昨成交20
sse/880437,sse/880822,1,-0.0015111213552643221,60,0.08814271123220163,1341,sse/880437 通用机械,sse/880822 昨收活跃
sse/880437,sse/880825,1,-0.0034812223701047307,60,0.13949239580654704,940,sse/880437 通用机械,sse/880825 预计转亏
sse/880437,sse/880898,6,0.0040983378340966325,60,0.04977662264020721,1258,sse/880437 通用机械,sse/880898 近已解禁
sse/880437,sse/880721,1,-0.0020285570832592192,60,0.0546375507575777,1241,sse/880437 通用机械,sse/880721 北上重仓
sse/880437,sse/880723,60,0.29396891733628716,60,0.29396891733628716,1221,sse/880437 通用机械,sse/880723 发可转债
sse/880437,sse/880735,60,0.22544302115220227,60,0.22544302115220227,1206,sse/880437 通用机械,sse/880735 专精特新
sse/880437,sse/880751,18,0.03166806401724834,60,0.056341029607252555,1163,sse/880437 通用机械,sse/880751 昨日跌停
sse/880437,sse/880752,60,0.05232445317971516,60,0.05232445317971516,1171,sse/880437 通用机械,sse/880752 昨曾跌停
sse/880437,sse/880756,60,0.42590289277876203,60,0.42590289277876203,1146,sse/880437 通用机械,sse/880756 机构吸筹
sse/880437,sse/880603,60,0.21916330929324673,60,0.21916330929324673,1086,sse/880437 通用机械,sse/880603 新进指标股
sse/880437,sse/880081,1,-0.0025454860175802008,60,0.09331654841021964,1058,sse/880437 通用机械,sse/880081 轮动趋势
sse/880437,sse/880082,6,0.005281401500804694,60,0.10705467083042763,1058,sse/880437 通用机械,sse/880082 板块趋势
sse/880437,sse/880619,1,-0.0015573400095274526,60,0.1068032067107838,1044,sse/880437 通用机械,sse/880619 业绩预增
sse/880437,sse/880620,1,-0.005878245617887301,47,0.12734881906042705,1042,sse/880437 通用机械,sse/880620 券商金股
sse/880437,sse/880622,1,-0.0011400430371885095,60,0.088369305103706,1037,sse/880437 通用机械,sse/880622 破增发价
sse/880437,sse/880818,60,0.2605320322445327,60,0.2605320322445327,1005,sse/880437 通用机械,sse/880818 通达信热股
sse/880437,sse/880640,17,0.04226864300211175,17,0.04226864300211175,919,sse/880437 通用机械,sse/880640 历史新高
sse/880437,sse/880641,60,0.1386664272238578,60,0.1386664272238578,670,sse/880437 通用机械,sse/880641 历史新低
sse/880437,sse/880676,1,-0.004135004753824556,60,0.12327282225916714,731,sse/880437 通用机械,sse/880676 活跃ETF
sse/880437,sse/880677,60,0.5380681677902696,60,0.5380681677902696,731,sse/880437 通用机械,sse/880677 活跃可转债
sse/880440,sse/880446,60,0.01795933235564795,60,0.01795933235564795,4750,sse/880440 工业机械,sse/880446 电气设备
sse/880440,sse/880448,57,0.0005370436052765104,17,0.0035514345537822622,4750,sse/880440 工业机械,sse/880448 电器仪表
sse/880440,sse/880452,60,0.04010272510106422,60,0.04010272510106422,4750,sse/880440 工业机械,sse/880452 电信运营
sse/880440,sse/880453,1,-0.0017301002605433213,42,0.05627580042070374,4750,sse/880440 工业机械,sse/880453 公共交通
sse/880440,sse/880454,55,0.0012801862675131392,31,0.003720653309801203,4750,sse/880440 工业机械,sse/880454 水务
sse/880440,sse/880455,1,-5.7413718927090684e-05,35,0.007958764398038137,4750,sse/880440 工业机械,sse/880455 供气供热
sse/880440,sse/880456,60,0.05063685743161073,60,0.05063685743161073,4750,sse/880440 工业机械,sse/880456 环境保护
sse/880440,sse/880459,60,0.07055567077376618,60,0.07055567077376618,4750,sse/880440 工业机械,sse/880459 运输服务
sse/880440,sse/880464,60,0.030342616055397675,60,0.030342616055397675,4750,sse/880440 工业机械,sse/880464 仓储物流
sse/880440,sse/880465,60,0.02314033298997631,60,0.02314033298997631,4750,sse/880440 工业机械,sse/880465 交通设施
sse/880440,sse/880471,1,-0.0008796832874931049,60,0.03201661318602289,4750,sse/880440 工业机械,sse/880471 银行
sse/880440,sse/880472,1,-0.002514318955959438,60,0.08514737389349153,4750,sse/880440 工业机械,sse/880472 证券
sse/880440,sse/880474,1,-0.000954811359048291,40,0.028824597413824204,4750,sse/880440 工业机械,sse/880474 多元金融
sse/880440,sse/880476,60,0.0335085600724202,60,0.0335085600724202,4750,sse/880440 工业机械,sse/880476 建筑
sse/880440,sse/880482,60,0.011059264765423127,60,0.011059264765423127,4750,sse/880440 工业机械,sse/880482 房地产
sse/880440,sse/880489,60,0.01349791047720239,60,0.01349791047720239,4750,sse/880440 工业机械,sse/880489 IT设备
sse/880440,sse/880490,1,-0.00027172177917111906,60,0.07358474981129193,4750,sse/880440 工业机械,sse/880490 通信设备
sse/880440,sse/880491,6,0.002157246995927564,60,0.03689699386647005,4750,sse/880440 工业机械,sse/880491 半导体
sse/880440,sse/880492,1,-9.484995041808553e-05,60,0.03865676763151782,4750,sse/880440 工业机械,sse/880492 元器件
sse/880440,sse/880493,1,-0.0018206875980485426,60,0.03185503088140751,4750,sse/880440 工业机械,sse/880493 软件服务
sse/880440,sse/880494,1,-0.0018979869681098327,24,0.02000788583283164,4750,sse/880440 工业机械,sse/880494 互联网
sse/880440,sse/880497,60,0.03006314444770508,60,0.03006314444770508,4750,sse/880440 工业机械,sse/880497 综合类
sse/880440,sse/880532,60,0.01611891760434858,60,0.01611891760434858,4750,sse/880440 工业机械,sse/880532 整体上市
sse/880440,sse/880538,60,0.012218023374510723,60,0.012218023374510723,4750,sse/880440 工业机械,sse/880538 参股金融
sse/880440,sse/880539,7,2.356606069342515e-05,60,0.005149632999735587,4750,sse/880440 工业机械,sse/880539 股权激励
sse/880440,sse/880801,60,0.010624389622674757,60,0.010624389622674757,4750,sse/880440 工业机械,sse/880801 基金重仓
sse/880440,sse/880802,60,0.011659071471281202,60,0.011659071471281202,4750,sse/880440 工业机械,sse/880802 QFII重仓
sse/880440,sse/880803,60,0.006384674560919845,60,0.006384674560919845,4750,sse/880440 工业机械,sse/880803 券商重仓
sse/880440,sse/880804,1,-0.0009415153203508053,60,0.03354484060714236,4750,sse/880440 工业机械,sse/880804 信托重仓
sse/880440,sse/880805,1,-0.0006507094242155231,46,0.013267113323804036,4750,sse/880440 工业机械,sse/880805 保险重仓
sse/880440,sse/880806,1,-0.0007737646932212128,60,0.020605324956005866,4750,sse/880440 工业机械,sse/880806 社保重仓
sse/880440,sse/880821,1,-0.0005976184318309263,39,0.005854083859894055,4750,sse/880440 工业机械,sse/880821 大盘股
sse/880440,sse/880823,1,-0.0008620053818662043,60,0.0644726032223607,4750,sse/880440 工业机械,sse/880823 微盘股
sse/880440,sse/880824,1,-0.0008143602621284024,40,0.01214930538853692,4750,sse/880440 工业机械,sse/880824 高市盈率
sse/880440,sse/880826,1,-0.0004944734027491071,60,0.017182767693610934,4750,sse/880440 工业机械,sse/880826 低市盈率
sse/880440,sse/880827,1,-0.000595774815364547,28,0.005830453515552669,4750,sse/880440 工业机械,sse/880827 高市净率
sse/880440,sse/880829,1,-0.0006589528418858848,60,0.02706742375421778,4750,sse/880440 工业机械,sse/880829 低市净率
sse/880440,sse/880833,60,0.0054970986020724255,32,0.006209692294795788,4750,sse/880440 工业机械,sse/880833 亏损股
sse/880440,sse/880834,60,0.03594067563239861,60,0.03594067563239861,4750,sse/880440 工业机械,sse/880834 微利股
sse/880440,sse/880835,60,0.019745497887101116,60,0.019745497887101116,4750,sse/880440 工业机械,sse/880835 绩优股
sse/880440,sse/880836,60,0.028191398848026794,60,0.028191398848026794,4436,sse/880440 工业机械,sse/880836 配股股
sse/880440,sse/880837,1,-0.0012703103174365182,60,0.03789450241506091,4750,sse/880440 工业机械,sse/880837 活跃股
sse/880440,szse/399001,60,0.023208026695929584,60,0.023208026695929584,4750,sse/880440 工业机械,szse/399001 深证成指
sse/880440,szse/399101,60,0.02745818564836222,60,0.02745818564836222,4750,sse/880440 工业机械,szse/399101 中小板综指
sse/880440,szse/399300,60,0.017571757776202346,60,0.017571757776202346,4750,sse/880440 工业机械,szse/399300 沪深300
sse/880440,szse/399481,1,-0.0017490139914533853,60,0.09467043744006831,4750,sse/880440 工业机械,szse/399481 企债指数
sse/880440,sse/880473,1,-0.001275369072439525,60,0.03951257427901378,4738,sse/880440 工业机械,sse/880473 保险
sse/880440,sse/880447,1,-0.0011992391586971296,60,0.04928073028759983,4393,sse/880440 工业机械,sse/880447 工程机械
sse/880440,szse/399102,60,0.001811904219604421,17,0.007231558013177208,3921,sse/880440 工业机械,szse/399102 创业板综
sse/880440,sse/880543,1,-0.0010787741346405255,60,0.049613669245158976,3585,sse/880440 工业机械,sse/880543 外资背景
sse/880440,sse/880562,1,-0.0016860275401203717,60,0.04421585445655696,3414,sse/880440 工业机械,sse/880562 高校背景
sse/880440,sse/880565,60,0.011018769834703845,60,0.011018769834703845,3414,sse/880440 工业机械,sse/880565 送转潜力
sse/880440,sse/880842,7,0.002887206534994635,46,0.011407478549894767,3227,sse/880440 工业机械,sse/880842 业绩预升
sse/880440,sse/880843,36,0.007994847831623755,36,0.007994847831623755,3086,sse/880440 工业机械,sse/880843 业绩预降
sse/880440,sse/880573,60,0.1022237011412247,60,0.1022237011412247,3350,sse/880440 工业机械,sse/880573 摘帽
sse/880440,sse/880576,60,0.06576014651180156,60,0.06576014651180156,3335,sse/880440 工业机械,sse/880576 重组股
sse/880440,sse/880807,1,-0.0022763311396952757,44,0.03799032287406923,3314,sse/880440 工业机械,sse/880807 股东增持
sse/880440,sse/880808,1,-0.00027394387803481024,60,0.015214133622424741,3314,sse/880440 工业机械,sse/880808 股东减持
sse/880440,sse/880809,60,0.0207248708032573,60,0.0207248708032573,3314,sse/880440 工业机械,sse/880809 基金独门
sse/880440,sse/880844,5,0.0012343119948990955,60,0.11716212764690481,2992,sse/880440 工业机械,sse/880844 预计扭亏
sse/880440,sse/880845,1,-0.0009696711923976586,60,0.05642088118071964,3312,sse/880440 工业机械,sse/880845 高股息股
sse/880440,sse/880846,60,0.0025518835911967352,35,0.0027024336595632414,3221,sse/880440 工业机械,sse/880846 破净资产
sse/880440,sse/880847,1,-0.0011838825354894,60,0.023647275734106854,3306,sse/880440 工业机械,sse/880847 行业龙头
sse/880440,sse/880848,60,0.028978759598553006,60,0.028978759598553006,3092,sse/880440 工业机械,sse/880848 被举牌
sse/880440,sse/880849,1,-0.0008082906529680578,60,0.050433643132842265,3092,sse/880440 工业机械,sse/880849 回购计划
sse/880440,sse/880850,60,0.002594799287449212,25,0.007874490926068956,3092,sse/880440 工业机械,sse/880850 定增预案
sse/880440,sse/880851,60,0.00460964980477252,18,0.01849378336178467,2810,sse/880440 工业机械,sse/880851 已高送转
sse/880440,sse/880852,1,-0.001713110388245842,60,0.08466351127389948,2935,sse/880440 工业机械,sse/880852 参股新股
sse/880440,sse/880853,1,-0.0032127710351780303,60,0.09947990434223497,2737,sse/880440 工业机械,sse/880853 中字头
sse/880440,sse/880854,1,-0.0017872294143169987,60,0.10773496359602856,2264,sse/880440 工业机械,sse/880854 预高送转
sse/880440,sse/880856,1,-0.0019124877477413454,46,0.026036419037587896,2660,sse/880440 工业机械,sse/880856 定增股
sse/880440,sse/880857,1,-0.0034549171476470075,60,0.08242501447043882,2660,sse/880440 工业机械,sse/880857 证金汇金持股
sse/880440,sse/880858,60,0.11979386986390728,60,0.11979386986390728,2575,sse/880440 工业机械,sse/880858 国开持股
sse/880440,sse/880859,1,-0.0012504694486993317,60,0.04219599281227193,2532,sse/880440 工业机械,sse/880859 员工持股
sse/880440,sse/880860,60,0.06583590825187735,60,0.06583590825187735,2532,sse/880440 工业机械,sse/880860 扣非亏损
sse/880440,sse/880861,60,0.07445550354665692,60,0.07445550354665692,2532,sse/880440 工业机械,sse/880861 连续亏损
